UPC,Item,Description,Dept,Price,C/U,Case,5-Case
2670016375,450124,MARGARINE WHIPPED 4#,45,4.49,6,25.92,25.92
87575400418,233649,MARIA COOKIES 24CT,22,13.16,0,0,0
42121618358,470905,MARINA SILVER ESPU 750ML,47,11.7,12,0,0
7432372951,33334,MARINELA SPONCH CL,48,9.02,0,0,0
7690390032,770309,MARKERS 5PK RHEFMS,77,11.54,0,0,0
85171899011,471873,MARLO CHARDY 750ML,47,3,12,36,36
85171899159,471872,MARLO MERLOT 750ML,47,6.35,12,73.9,73.9
85171899008,471870,MARLO SB 750ML,47,6.49,12,76.68,76.68
76069501893,2030022,MARSALA COOK WINE CQ,203,9.36,4,31.9,31.9
4124424108,430037,MART APP JCE PLAST 10Z,43,20.79,0,0,0
4124400009,15076,MART APPLE JUICE 10ZGL,43,21.28,0,0,0
4124490105,15132,MART SPKL APPLE JC 10Z,43,21.85,0,0,0
7049152292,1070182,MASTER OF MIX SALT 8Z,254,2.78,12,25.6,25.6
70433989702,67174,MAT BAR SERVICE BL 12X18,119,13.81,0,0,0
899408516977,60581,MAT BLACK 3X5,325,50.49,0,0,0
83584900123,56024,MAT BLACK 3X5 EDGE,325,41.36,0,0,0
72787508481,770608,MAT CUT FLEX MULTI,215,17.38,0,0,0
8994085169306,3250000,MAT ENTRNCE FNGR B BLACK,325,19.77,0,0,0
99408517099,770612,MAT KITCHN 3X3 BLK,325,37.95,0,0,0
899408517098,770613,MAT KITCHN 3X3 RED,325,50.16,0,0,0
99408516976,60584,MAT RED 3X5,325,90.41,0,0,0
899408516978,60191,MAT RED 3X5 EDGE,325,48.94,0,0,0
3422334067,2741795,MAXCOLD 52 ROLLER 34067,77,38.91,0,0,0
2002721021,2300202,MAXI JANITOR CART,229,215.15,0,0,0
7262791353,13005,MAXI+BROOM W/HNDL,230,19.42,0,0,0
4800126574,24976,MAYO BESTFOODS,201,14.68,4,55.72,55.72
76069500350,36243,MAYO CHEFS QUALITY 1GL,201,10.64,4,38.61,38.61
695003518,36244,MAYO CHEFS QUALITY 4GAL S,201,35.95,0,0,0
4133532620,2010020,MAYO CHIPOTLE 2/1GAL,201,20.85,2,39.3,39.3
76069503349,2950021,MAYO COBA 25#,295,24.34,0,0,0
7889514269,2620365,MAYO SRIRACHA 12/15Z,201,4.29,12,39.6,39.6
4800101073,2010167,MAYO VEGAN,201,22.42,4,89.68,89.68
72834530521,35161,MAYO WHL EGG RICH 30#,201,48.82,0,0,0
4133508983,2010006,MAYO XTRA HVY TUB 30#,201,47.96,0,0,0
52100010738,1070795,MC BACON BITS 13OZ,107,6.02,6,32.63,32.63
5210001079,65259,MCOR LEMON PEPPER,107,10.55,6,63.3,63.3
9437920226,235005,ME PITTED DATES,234,5.58,12,59.55,59.55
72787507285,2110366,MEASURING BAKR DZN SET,322,20.03,0,0,0
81294400666,3220001,MEASURING CUP SET,322,5.2,0,0,0
81164200997,3220000,MEASURING SPOON SET,322,3.77,0,0,0
7690390009,770850,MEAT TENDERIZER,211,21.3,0,0,0
7708340511,22614,MEATBALL BEEF .5Z,96,31.19,0,0,0
7708340512,23001,MEATBALL BEEF 1Z,96,31.4,0,0,0
7708340513,51538,MEATBALL BEEF 2Z,96,31.91,0,0,0
7708340770,960917,MEATBALL BF&CK .5Z,96,25.57,0,0,0
7708340804,960918,MEATBALL BF&CK 1Z,96,25.49,0,0,0
7708340805,960784,MEATBALL BF&CK 2Z,96,24.21,0,0,23.75
7708340509,51534,MEATBALL BF&PK 1Z,96,30.6,0,0,0
7708340510,51535,MEATBALL BF&PK 2Z,96,31,0,0,0
7708340853,960740,MEATBALL BFPK SP2Z,96,34.2,0,0,0
7708340709,960654,MEATBALL HALAL 1Z,96,29.76,0,0,0
88076000844,2410201,MEATLOAF CKD,96,78.89,0,0,0
72787523921,3220078,MEAURING CUPS 3PC,322,16.38,0,0,0
76069519438,3130105,MEGA PREP 1 DOOR,313,"1,215.00",0,0,0
76166600062,472364,MELODRAMATIC RED 750ML,47,5.49,12,61.8,61.8
65709505605,50409,MELON BALLER 5605,211,7.84,0,0,0
81164200754,50769,MENU COVER BLACK DBL,321,4.15,0,0,0
81164200751,771166,MENU COVER BLK SGL,321,2.88,0,0,0
81164201896,771167,MENU COVER BUR DBL,321,4.6,0,0,0
81164201898,771165,MENU COVER BUR SGL,321,2.94,0,0,0
81164206026,3210077,MENU TENT DOUBLE,321,8.19,0,0,0
3541030115,3130115,MERCHANDISER 1DOOR ATOSA,313,"1,740.99",0,0,0
76069533625,3130082,MERCHANDISER 1DOOR SIRLAW,313,"1,115.00",0,0,0
8564940594,840594,MERCHANDISER 1DR,313,"1,750.10",0,0,0
3541030116,3130116,MERCHANDISER 2DOOR ATOSA,313,"2,546.59",0,0,0
76069533626,3130083,MERCHANDISER 2DOOR SIRLAW,313,"1,604.35",0,0,0
7138760030,3160030,METAL CHAIR GREY,316,44.03,0,0,0
76069500831,1120099,METERED-DISPENSER,226,30.2,0,0,0
6700011260,441562,MEX COKE VRTY PACK 355ML,44,26.29,0,0,0
4900004422,440186,MEXICAN COKE 355ML,44,25.99,0,0,0
4900004779,440320,MEXICAN COKE 500ML,44,26.83,0,0,0
7800003095,441848,MEXICAN CRUSH GLAS 12Z,44,12.27,0,0,0
4900004896,440887,MEXICAN SPRITE 355ML,44,26.14,0,0,0
7800003096,441348,MEXICAN SQUIRT 12Z,44,12.5,0,0,0
7468342900,58600,MG MAPLE SYRUP 64Z,251,29.42,6,167.3,161.39
1820096770,42970,MICH ULTRA 4/6 NR 12Z,42,25.99,0,0,0
1820096534,420382,MICH UTLRA 16Z,42,26.89,0,0,0
1820020263,420949,MICHELOB ULTRA SEL 12Z,42,29.95,0,0,0
1820005990,80427,MICHELOB ULTRA2/12 12Z,42,21.99,0,0,0
7385209755,23451,MICRELL ANTIB SOAP 1 GL,227,28.26,4,90.43,90.43
72802802073,840444,MICRO DIALRCS10DSE,314,441.13,0,0,0
72802802072,840445,MICRO DIG RCS10TS SP,314,484.63,0,0,0
72802831599,840446,MICRO DUTY LT DIAL 1CT,314,323.93,0,0,0
3700048774,2260106,MICROBAN AEROSOL S 12.5Z,226,6.15,6,33.04,33.04
76495082050,3170051,MICROFBR TWL BLU 50PK S,317,14.99,0,0,0
67035463269,1190115,MICROFBR TWL MULTI 12CT,317,12.14,0,0,0
67035463225,1190044,MICROFBR TWLS BLUE 12CT,317,12.14,0,0,0
67035463247,3170039,MICROFIBER TWL GRN 12CT,317,12.14,0,0,0
4007203766,3140029,MICROWAVE .9 CUBE 1EA,314,359.15,0,0,0
75112758507,3140123,MICROWAVE 1800WATT,314,603.71,0,0,0
75112758501,3140083,MICROWAVE TOUCH GMW002,314,214.95,0,0,0
9437903104,14562,MID EAST CUCUMBERS,100,6.57,6,33.11,33.11
9437905010,40707,MID EAST TAHINI,246,15.05,6,78.77,78.77
9437940107,2590012,MID EAST TAHINI40#,246,74.91,0,0,0
9437960580,1070458,MIDEAST 5X5 SPICE,107,29.7,0,0,0
9437921211,1000163,MIDEAST KALMTA WHL,336,15.05,6,75.29,75.29
4190007666,370450,MILK 2% 16Z/AD 24/16Z,37,0.92,24,20.74,20.74
9220200721,67409,MILK 2% 16Z/RV 30/16Z,37,0.89,30,25.65,25.65
7039910510,370438,MILK 2% 64Z/AD 1/2GAL,37,2.15,6,12.02,12.02
9220200922,370123,MILK 2% 8Z/RV 35/8Z,37,0.44,35,14,14
9220200181,370205,MILK 2% TWNPK,37,6.05,0,0,0
9220206200,370543,MILK ALMD ORIG,37,3.63,6,20.99,20.99
76069502991,1530440,MILK BUTTER JF 64Z,153,1.84,6,10.18,10.18
4473801843,21156,MILK COCONUT 13.5Z,204,40.11,0,0,0
4473807514,21155,MILK COCONUT CHAOK 6/#10,262,21.26,6,81.88,81.88
76069502038,2040016,MILK CONDENSED CQ #10,204,13.84,6,73.56,73.56
83845200221,11248,MILK CONDENSED CQ 14Z,204,24.85,0,0,0
5000001072,16891,MILK EVAP CARNATIN SP,204,12.97,6,67.2,67.2
7210906010,12453,MILK EVAP GOLD COW S,204,9.5,6,45.99,45.99
9568432010,2040051,MILK EVAPORATED,204,8.03,6,43,43
9220200521,370260,MILK ORG 2% 64Z,37,4.62,6,26.4,26.4
9396600439,370262,MILK ORG WHL 64Z,37,4.83,6,26.21,26.21
8275833232,370236,MILK SOY ORGAN PLN,204,2.05,12,17.93,17.93
78275833132,370237,MILK SOY ORGAN VAN,204,2.13,12,18.64,18.64
9568430061,2040054,MILK SWT CONDENSED,204,2.03,6,10.97,10.97
4190007645,370451,MILK WHL 16Z/AD 24/16Z,37,1.1,24,21.38,21.38
4190007641,370431,MILK WHL 64Z/AD 1/2GAL,37,2.34,6,13.36,13.36
9220200180,370204,MILK WHL TWNPK,37,6.19,0,0,0
4190007652,370581,MILK WHOLE/AD 8Z,37,0.41,70,26.16,26.16
3410057205,24849,MILLER LT 4/6 NR 12Z,42,22.49,0,0,0
85420200621,2150011,MINI DIGITAL TIMER ASST S,215,4.99,0,0,0
3450063279,1530134,MINI MOO CREAMER,200,7.87,0,0,0
81164200979,3220073,MINI MUFFIN PAN 24CUP,322,10.13,0,0,0
87575400391,29763,MINI PANETTONE SNG 3.5Z,28,0.77,24,18.48,18.48
87575400730,282204,MINI PANETTONE VNL 3.53Z,23,4.61,0,0,0
7553680080,2140272,MINI SERVER 14OZ 1CT,321,12.27,0,0,0
7553634280,2140264,MINI SERVER OVAL 1CT,321,13.89,6,83.34,83.34
7553605951,771623,MINI SILLCONE MITT,317,4.51,0,0,0
7482632911,31545,MINOR BEEF BASE,106,6.93,12,78.28,78.28
7482645911,31546,MINOR CHX BASE,106,5.39,12,62.62,62.62
5000056333,46803,MINOR ZEST ORANGE,202,11.27,4,45.08,45.08
1427221111,202472,MINT DROPS 2.2#,20,5.07,4,19.11,19.11
7373103207,2830423,MISSION CHIPS 4#,283,6.67,0,0,0
7373100573,49511,MISSION RND CHIPS 3# S,328,5.9,0,0,0
76069501595,14345,MITT OVN SILCN FRZ SILVER,317,4.83,0,0,0
4144910286,26928,MIX BATTER FSH&CHP 25# S,206,19.95,0,0,0
4144910000,21293,MIX BISCUIT BTRMLK,105,6.94,6,33.52,33.52
4144947900,32611,MIX BRWNIE GRADELI,105,16.15,4,56.66,56.66
4144910180,14559,MIX BTTRMILK PNCKE 5#,251,5.43,6,26.29,26.29
4144910182,26942,MIX BTTRMLK PNCKE S,251,19.95,0,0,0
4144912002,24705,MIX CAK YELLOW CMI 5#,105,5.33,6,26.31,26.31
4144910212,40014,MIX CAKE WHITE KZ 5#,105,12.23,6,65.99,65.99
4144910050,14560,MIX CONE WAFFLE KZ 6/5LB,109,7.67,6,38.33,38.33
4144930030,1050004,MIX COOKIE KRZ,105,8.91,6,47.01,47.01
4144910028,21294,MIX CRNBREAD HMSTY 5#,105,7.68,6,39.41,39.41
4144910012,23030,MIX CRUST PIE KRST 5#,105,8.47,6,47.14,47.14
4940500111,1100275,MIX HORCHATA,111,6.97,6,36.72,36.72
4940500100,1100276,MIX JAMAICA .5GAL,111,5.92,6,30.91,30.91
4300085476,23006,MIX LEMNAIDE TWIST,111,2.83,12,20.99,20.99
4144910330,23051,MIX MUFFIN BASIC 5#,105,10.24,6,52.6,52.6
76069502337,2510073,MIX PANCAKE CQ 10#,251,8.82,4,28,28
5480042068,21099,MIX STUFF CORNBRED,206,12.3,6,64.88,64.03
4144994314,2510054,MIX SWT CREAM PNCK 5LB,251,6.42,6,34.64,34.64
4144910202,32950,MIX WAFFLE BELGIAN 5#,251,8.81,6,43.72,43.72
2150080615,20302,MIX-SEASNING TACO,107,10.61,6,51.49,51.49
80169851352,61050,MIXING BOWL 1.5QRT,322,2.97,0,0,0
81294400684,61051,MIXING BOWL 13 QRT S,322,4.99,0,0,0
78931326623,61052,MIXING BOWL 16 QRT S,322,6.99,0,0,0
81294400687,61053,MIXING BOWL 20 QRT S,322,9.99,0,0,0
80169851349,61055,MIXING BOWL 3/4QRT S,322,1.49,0,0,0
78931379731,3220070,MIXING BOWL 30QT,322,19.63,0,0,0
78931326572,61054,MIXING BOWL 3QT,322,1.99,0,0,0
81294400689,51051,MIXING BOWL 4 QRT S,322,2.99,0,0,0
80169851361,61056,MIXING BOWL 5QRT,322,3.47,0,0,0
81294400692,61057,MIXING BOWL 8 QRT S,322,3.99,0,0,0
2500006283,28205,MM OB CRAN CKTAIL 2.5GL,111,69.68,0,0,0
4900098833,49827,MM REG LEMONADE 5GL,111,90.48,0,0,0
4977465656,2110145,MNDL BONINGKNIF 6,215,9.33,0,0,0
4977465625,2110133,MNDL BUTCHR KNIFE,215,15.88,0,0,0
4977473302,2110138,MNDL BUTCHR STEEL,215,15.13,0,0,0
4977404660,2110113,MNDL CHINESE CHKNF,215,16.59,0,0,0
4977404661,2110135,"MNDL CLEAVER 7"" WD",215,13.68,0,0,0
4977465610,2110140,"MNDL COOK KNF 10""",215,18.71,0,0,0
4977465612,2110141,"MNDL COOK KNF 12""",215,29.76,0,0,0
4977465618,2110142,"MNDL COOK KNF 8""",215,14.62,0,0,0
4977473312,2110154,MNDL DIAMOND STL,215,26.31,0,0,0
4977485620,2110149,"MNDL KNIF SAND 9""",215,10.95,0,0,0
4977465603,2110136,MNDL PAIRNG KNIFE,215,12.05,0,0,0
4977418257,2110132,MNDL PARI MIX COLR,215,13.62,0,0,0
4977486567,2110134,MNDL SLCER SCAL12,215,19.64,0,0,0
4977405683,2110118,MNDL TRNER,211,10.61,0,0,0
4977404685,2110112,MNDL TURNR 6X3,211,12.29,0,0,0
4977465694,2110124,MNDLPIZZACUTTR 4,323,13.7,0,0,0
4977404683,2110115,MNDLTRNER 8X3,211,13.07,0,0,0
4182000009,17001,MOCHA MIX 64OZ,204,4,6,23.54,23.54
3354400027,420930,MODELO CHELA MANGO 24Z,42,27.99,0,0,0
3354495039,420929,MODELO CHELD TAMAR 24Z,42,27.99,0,0,0
8066095769,28564,MODELO CN 4/6 12Z,42,25.99,0,0,0
8066095757,430026,MODELO ESP NR 2/12 12OZ,42,26.99,0,0,0
8066095787,28576,MODELO NEG NR 2/12 12Z,42,26.99,0,0,0
84216911956,770959,MOLCAJETE BOWLS,321,14.04,0,0,0
81164202906,770958,MOLCAJETE BOWLS 4Z 4PK,321,11.48,4,45.92,45.92
4081107070,2550049,MOLINA VANILLA 33.3Z,205,4.35,12,49.09,49.09
4081107080,2910044,MOLINA VANILLA 4/1GAL,205,14.22,4,53.29,51.39
7084781123,26414,MONSTER ENERGY 16Z S,123,33.49,0,0,0
7084701443,1230332,MONSTER JAVA VP,123,19.94,0,0,0
7084781127,87476,MONSTER LOW CARB 16Z S,123,33.49,0,0,0
7084781198,1230009,MONSTER MEGA 24Z,123,25.6,0,0,0
7084703652,1230473,MONSTER VP RUF 16Z S,123,33.49,0,0,0
7084700340,1230186,MONSTER ZERO SUGAR 16Z S,123,33.49,0,0,0
7084701248,1230255,MONSTER ZERO ULTRA 16Z S,123,33.49,0,0,0
76069501318,61572,MONTEREY DNR FRK 1DZ,213,9.33,0,0,0
76069501319,61574,MONTEREY DSRT SPN 1DZ,213,9.73,0,0,0
76069501320,61573,MONTEREY KNIFE 1DZ,213,13.88,0,0,0
76069501317,61575,MONTEREY TEASPOON 1DZ,213,7.59,0,0,0
76166600201,472367,MONTOYA CAB 750ML,47,7.99,12,87.49,87.49
76166600132,472365,MONTOYA CHARD 750ML,47,7.99,12,87.49,87.49
76166600121,472366,MONTOYA PINOT NOIR 750ML,47,7.99,12,87.49,87.49
76166600238,472441,MONTOYA SAV BLANC 750ML,47,7.99,12,87.49,87.49
8105410435,470111,MONTPELLIER CAB 750ML,47,4.65,12,53.33,53.33
8105410447,470108,MONTPELLIER MER 750ML,47,4.65,12,53.33,53.33
8105410444,470107,MONTPELLIER PN 750ML,47,4.65,12,53.33,53.33
8105410440,470109,MONTPELLR CHARDN 750ML,47,4.65,12,53.33,53.33
76069503295,1120280,MOP BKT W/WRNG 26Q,112,56.99,0,0,0
7148508947,2300241,MOP BLUE MED LOOP,230,5.84,12,70.05,70.05
7262706975,2250006,MOP BUCKET BLUE W/RNGR,112,74.35,0,0,0
76069500516,50871,MOP COTTON #24 CUT,230,3.54,18,55.97,55.97
76069500518,98162,MOP COTTON #32 CUT,230,4.45,18,64.19,64.19
76069502214,2300198,MOP CTN EXT HEAVY 12PK,230,13.25,12,122.29,122.29
76069502569,2300214,"MOP DUST 36""",230,9.3,6,42.91,42.91
7148508998,2300225,"MOP DUST FRAME 48""",230,7.73,6,46.38,46.38
1718312575,13001,MOP HANDLE Q/C 5 EA,230,16.87,0,0,0
7262702528,2300187,MOP MICROFIBER REF 6/9X15,230,7.59,4,25.32,25.32
7148508932,2300319,MOP RAYON #24 CUT,230,5.12,18,82.07,82.07
7148508985,2300224,"MOP-DUST 48""X5""",230,11.91,6,71.46,71.46
76069502570,2300215,"MOP-DUST KIT 36""",230,23.83,0,0,0
20790750000,79075,MORT W/PISTACHIO DAN X,33,4.03,0,0,0
20745300000,74530,MORTADELLA DAN,33,4.03,0,0,3.82
1786970734,330084,MORTADELLA SLC FIOR,33,4.71,12,51.26,51.26
20700420000,70042,MORTADELLA SUPREMA FIOR S,33,4.75,0,0,4.35
20700410000,70041,MORTADELLA W/ PIST FIOR S,33,4.75,0,0,4.35
1480031952,430446,MOTT APPLE JC TWIN 128Z,334,9.41,3,28.23,28.23
76069500857,1120095,MOUNTAIN AIR 4PK,226,14.37,0,0,0
1200010049,24763,MOUNTAIN DEW 12Z 36PK S,44,11.29,0,0,0
7262706540,1120195,"MPSTK BLUBLK 61""",112,11.79,0,0,0
7432309438,27202,MR BARRITA FRESA 3.74Z,39,1.41,0,0,0
3700025046,1120173,MR CLN GRSY FLR CL,112,15.11,4,52.88,52.88
84216911573,3160017,MRKR BOARD A-FRAME,326,60.02,0,0,0
7175710015,23010,MSG AJINOMOTO 50LB,107,84.83,0,0,0
72787508474,1190019,MUDDLER S/S,119,6.72,0,0,0
80169845034,56482,MUFFIN PAN 12 CUP,322,11.23,0,0,0
80169845037,56481,MUFFIN PAN 24 CUP,322,20.15,0,0,0
76069501207,2080067,MUG DINER,208,30.89,0,0,0
76069501517,2080115,MUG DINER 8Z AMW 1DZ,208,28.25,0,0,0
76069501201,2080072,MUG TOLEDO 8.5Z WH,208,22.81,0,0,0
76069501228,2080092,MUG TOLEDO AMW 1DZ,208,21.29,0,0,0
81164205298,1190062,MULE MOSCOW 20Z,119,13.92,0,0,0
63375513623,771791,MULTI-CHARGER HOLD,77,19.96,0,0,0
92185401701,2830088,MULTIGRAIN BREAD,283,4.01,0,0,0
85350400412,2830348,MULTIGRAIN LOAF,283,2.37,0,0,0
7432309133,391088,MULTIGRAIN MIX BAR,39,3.05,0,0,0
7048101103,33150,MURPHY OIL SOAP,225,16.22,4,58.36,58.36
68639911022,32919,MUSHROM PSC&STM SI #10,87,8.05,6,39.15,39.15
8639911532,870073,MUSHROOM STRAW,87,13.62,6,71.83,71.83
8224330531,2620038,MUSHROOM STRIP 3#,262,41.15,6,209.86,209.86
5440000046,25480,MUST COUNTRY DIJON 48Z,201,13.86,6,73.28,73.28
76069500885,31404,MUSTARD CHEF YEL 1GAL,201,4.1,4,15.07,15.07
66780300080,10559,MUSTARD COLMANS 1#,107,10.95,12,110.24,110.24
7127030250,35320,MUSTARD DIJN GRAIN,201,12.3,6,71.5,71.5
1120900464,2010056,MUSTARD DIJON MH 64Z,201,7.15,6,40.83,40.83
7127030251,35319,MUSTARD DIJON TRAD,201,12.3,6,71.5,71.5
5440000038,26946,MUSTARD GRY POUPON 48Z,201,13.86,6,74.85,74.85
6414487140,18080,MUSTARD GULDEN S 1GL,201,8.09,4,29.11,29.11
1300069275,2010091,MUSTARD POUCH 2/0.75,201,15.88,0,0,15.36
1120900499,2010057,MUSTARD SPCY BR MH 1GAL,201,7.23,4,27.7,27.7
4150075677,31350,MUSTARD SQUEEZE,201,2.27,12,18.42,18.42
4150081938,2010047,MUSTARD YLW FRENCH 4/105Z,201,4.41,4,15.56,15.56
20771110000,77111,MUTTON 6WAY CUT S,181,3.69,0,0,0
4007201520,771539,MX BLENDER JAR 64Z CAC95,314,123.24,0,0,0
7690390061,771067,N20 CHARGER 25PK,77,13.53,0,0,0
4400005085,220379,NAB C/AHOY CHKY 4.15Z,22,9.93,2,19.05,19.05
1932000826,35211,NAB GRAHAM CRUMBS 5#,205,13.07,2,22.14,22.14
4300006962,19324,NAB KNOX GELATIN 1#,250,14.11,12,126.95,126.95
1932000073,1090038,NAB OREO MED CRUMB,205,12.91,4,39.03,39.03
1932000705,55923,NAB RITZ CRUSHD CR 10#,109,24.34,0,0,0
74234961116,2640032,NACHO JALAPENO SM #10,87,5.2,6,26.35,26.35
8259298815,950198,NAKED JC BERRY BST 15.2 Z,95,16.87,0,0,0
8259272715,430567,NAKED JC BLUE MACH,95,17.18,0,0,0
8259272015,950196,NAKED JC GREEN MCH 15.2Z,95,17.61,0,0,0
8259266015,950197,NAKED JC MGHTY MNG 15.2Z,95,17.61,0,0,0
76069501110,2280040,NAP BEV 1PLY SUNST,228,12.24,0,0,0
860712111788,2740098,NAP BEV BLK 2PLY 9X9,228,36.21,0,0,0
76069502993,2280226,NAP CKTAIL BLK 2PL,228,11.53,4,37.38,37.38
76069502994,2280229,NAP CKTAIL WHT 2PL,228,9.15,4,29.66,29.66
8113701578,50398,NAP DIN 1PLY,228,31.51,0,0,0
76069501583,2280066,NAP DIN 1PLY 1/8F,228,15.56,0,0,0
85570300208,2280114,NAP DIN 1PLY REC S,228,23.99,0,0,0
8113700257,50380,NAP DIN 2PLY 1/8F,228,38.77,0,0,0
88113721515,2280129,NAP DIN 2PLY BLK,228,38.67,0,0,0
76069502567,71549,NAP DIN 2PLY REC,228,25.08,0,0,0
8113700377,43322,NAP DIN 3PLY,228,60.4,0,0,0
81099803381,2280238,NAP DNR 1/8FLD NAT,228,43.37,0,0,0
9492211904,2280142,NAP INTERFOLD NAT 2PLY,228,38.81,0,0,0
9492211905,2280143,NAP INTERFOLD WHT 2PLY,228,38.7,0,0,0
8113791200,25113,NAP L/F 1PLY,228,33.38,0,0,0
81099803382,2280239,NAP LF 1PLY WHT,228,45.25,0,0,0
1008113727624,2280178,NAP LUNCH 1PLY,228,20.74,0,0,0
8113721300,25126,NAP O/F 1PLY,228,33.3,0,0,0
8113727300,2280017,NAP OFF FOLD NATRL,228,34.8,0,0,0
8113771300,50381,NAP T/F 1PLY,228,29.34,0,0,0
85570300205,2280115,NAP T/F 1PLY REC,228,21.98,0,0,0
2592680060,2280060,NAP TALLFOLD MOREX,228,20.23,0,0,0
65398314211,2280211,NAPKIN BAND BLACK,228,10.21,10,95.84,95.84
81099803225,2280216,NAPKIN BAND BLUE,228,10.21,10,95.84,95.84
60712100223,2280210,NAPKIN BAND WHITE,228,10.21,10,95.84,95.84
81099803228,2280213,NAPKIN BND BURGNDY,228,10.21,10,95.84,95.84
60712100417,2280212,NAPKIN BND HTR GRN,228,10.21,10,95.84,95.84
32100508,2280199,NAPKIN COCKTAIL 8124,228,12.68,0,0,0
75937611608,771503,NAPKIN DISPENSER,319,32.15,4,128.6,128.6
81001267591,3190029,NAPKIN DISPENSER W CADDY,319,23.83,0,0,0
81001267590,3190028,NAPKIN INTERFOLD DISPEN,319,18.95,0,0,0
9218701563,50236,"NARROW BONING 6"" S 136NC",215,20.03,0,0,0
72787501420,55014,NARROW BUS BX GRAY 1 EA,327,16.22,0,0,14.6
76069503356,2950028,NAVY BEAN,295,19.66,0,0,0
3010012728,1090129,NE OYSTER CRACKER 150CT,109,18.94,0,0,0
2800046298,250036,NESCAFE CLASICO 10.5Z,25,9.12,8,70.18,70.18
2800094873,17717,NESQUIK CHOCOLATE 14Z,37,16.91,0,0,0
2800094886,17718,NESQUIK STRAWBERRY 14Z,37,17.1,0,0,0
5000014374,1100611,NESTLE HOT COCO,108,6.82,6,36.72,36.72
750100160042,20002,NESTLE MEDIA CREMA 7.6Z,204,34.63,0,0,0
76069501608,2190015,NEW DAY BLUE DISH,219,11.7,4,42.78,42.78
3468918121,770214,NEW YEARS BAN SILV,77,3.77,0,0,0
3468920874,771875,NEW YEARS GOLD AST 25PERS,77,38.6,0,0,0
76069502294,23666,NEW YEARS GOLD CL,77,68.28,0,0,0
76069502292,770364,NEW YEARS GOLD RZ,77,57.64,0,0,0
1037231350,771233,NEW YEARS MDNIGHT,77,39.93,0,0,0
76069502293,770786,NEW YEARS ROAR 20,77,57.64,0,0,0
76069502290,65048,NEW YEARS SHOWSTOP,77,39.93,0,0,0
3468920870,771871,NEW YEARS SHWTIME 25PERS,77,27.48,0,0,0
3468920875,771874,NEW YEARS SILV 25PER,77,38.6,0,0,0
76069502295,26650,NEW YEARS SLVR CL,77,68.28,0,0,0
76069502291,770365,NEW YRS SLVR RZ,77,57.64,0,0,0
8834510059,44780,NEWCASTLE NR 4/6 12Z,42,25.53,0,0,0
76069533638,2190089,NEWDAY DISH DETERG,219,5.23,8,39.36,39.36
76069501648,2130014,NICOLE BOUIL SPN 1DZ,213,8.27,0,0,0
76069501649,2130020,NICOLE DINNER FORK DZN,213,9.9,0,0,0
76069501652,2130019,NICOLE DINNR KNIFE DZN,213,16.16,0,0,0
76069501647,2130021,NICOLE DINNR SPOON DZN,213,9.91,0,0,0
76069501650,2130023,NICOLE SALAD FORK DZ,213,8.57,0,0,0
76069501655,2130022,NICOLE TABLE FORK DZ,213,13.58,0,0,0
76069501654,2130018,NICOLE TABLESPOON DZ,213,13.63,0,0,0
76069501646,2130015,NICOLE TEASPOON DZN,213,7.45,0,0,0
7441006778,471790,NIGORI MANGO 300ML,47,4.39,12,50,50
7441006545,471789,NIGORI STRAWBERRY 300ML,47,5.69,6,31,31
4400000175,1090048,NILLA WAFERS NAB,109,8.89,4,30.07,30.07
9999158742,94001,NO FREIGHT,269,0.01,0,0,0
64656342341,60855,"NO S STAND12""",321,5.06,0,0,0
76252901020,770070,NO SMOKING SIGN,326,6.22,0,0,0
4430012620,28397,NOODLE CHOW MEIN #10,49,6.66,6,32.07,32.07
4430012616,30301,NOODLE RICE L/C #10,294,6.79,6,35.37,35.37
7049203954,30605,NOODLES YAKISOBA,241,5.67,4,19.21,19.21
87613700026,471700,NOTUS MALBEC 750ML,47,3.5,12,36,36
99408517007,53058,NOZZLE HOT WATER,77,10.92,0,0,0
6827432228,24744,NPL PURIF WATER 8OZ S,122,5.99,0,0,0
6827493471,1220336,NPL WATER 24PK .5LTR,122,3.12,0,0,0
6827473529,1220338,NPL WATER 28PK .5LTR,122,3.68,0,0,0
6827466931,26886,NPL WATER 35PK .5LTR,122,4.5,0,0,0
6827454331,1220008,NPL WATER SPRT CAP 700ML,122,6.63,0,0,0
2800045960,31327,NSTLE COCO MIX DRK,108,6.35,12,63.14,63.14
72943030002,2050346,NUT LT CHOP WALNUT CQ,205,10.4,9,93.6,93.6
7248898429,2050411,NUT TOPPING 32Z,205,6.29,6,34.88,34.88
76069533683,2050345,NUT WALNUT H&P CQ,205,10.18,9,91.62,91.62
980089225,88506,NUTELLA CHOC TWIN 26.5Z,205,11.16,6,66.96,66.96
980080603,280966,NUTELLA TUB 6.6#,27,20.88,3,61.92,61.92
8224350040,2050040,NUTS CASHEW 5# 10/5#,205,34.2,10,275.14,275.14
83178800028,2260070,NUVIEW EQUIP CLNR,226,5.34,6,31.27,31.27
1600042068,36640,NV SWT&SLTY ALMD 1.2Z,23,6.89,0,0,0
3468920872,771872,NY BRDWAY SILVER 25PERS,77,34.15,0,0,0
3468920871,771873,NY BROADWY GOLD 25PERS,77,34.15,0,0,0
3468920873,771870,NY ROARING 20 25PERS,77,34.15,0,0,0
